Product_Id,title,price,brand,department,store,date
1881565,Aceitunas C/Pimientas Organicas,$155.00,MARIO ORG,Salchichoneria,HEB,05/07/2022
1847230,Jamon Serrano 1 kg,$897.00,BERNINA,Salchichoneria,HEB,05/07/2022
1773169,Aceitunas Rellenas de Ajo 269 gr,$157.00,HEB,Salchichoneria,HEB,05/07/2022
1717786,Aceitunas Manzanilla con Hueso en Pouch 200 gr,$21.00,JOLCA,Salchichoneria,HEB,05/07/2022
2464057,Salchicha Frankfort Pavo,$60.00,CORONA,Salchichoneria,HEB,05/07/2022
2103289,Aceitunas Ajo y Chile 30 gr,$36.00,OLOVES,Salchichoneria,HEB,05/07/2022
2454182,Pechuga de Pavo Ahumada 500 Gr. 500 gr,$315.00,KURSON KOSHER,Salchichoneria,HEB,05/07/2022
2356339,Charola Seleccion Gourmet 800 gr,$419.00,CINTA DE ORO,Salchichoneria,HEB,05/07/2022
1717795,Aceitunas Manzanilla con Hueso en Tarro 850 gr,$118.00,JOLCA,Salchichoneria,HEB,05/07/2022
2599190,Trenza de Quesillo Libre Pastoreo Al Ajillo 500 500 gr,$135.00,COITA,Salchichoneria,HEB,05/07/2022
2599189,Trenza de Quesillo Libre Pastoreo Alioli 500 gr,$135.00,COITA,Salchichoneria,HEB,05/07/2022
2580792,Queso Parmesano Reggiato Granel 1 kg,$302.00,REGGIANITO,Salchichoneria,HEB,05/07/2022
2243350,Cilento Frozen Burrata Buffalo Milk 200 gr,$158.00,CILENTO,Salchichoneria,HEB,05/07/2022
1846609,Bola de Cerveza 1 kg,$417.00,TANGAMANGA,Salchichoneria,HEB,05/07/2022
2577927,la Española Aceituna Barril de Cristal sin Hueso 835 gr,$103.00,LA ESPAÑOLA,Salchichoneria,HEB,05/07/2022
2573515,Koser Salchicha Viena de Pavo 390 Gr. 390 gr,$71.90,KURSON KOSHER,Salchichoneria,HEB,05/07/2022
2245129,Lomo Ibérico de Cebo 100 gr,$205.00,RAZA PURA,Salchichoneria,HEB,05/07/2022
2243353,Cilento Mozzarella Buffalo Milk 125 gr,$109.00,CILENTO,Salchichoneria,HEB,05/07/2022
1969231,Aceituna Rellena de Pimiento Rojo 300 gr,$132.00,VEGATORIO,Salchichoneria,HEB,05/07/2022
2579187,Queso de Puerco 1 kg,$228.00,HEB SABOR TRADICIONAL,Salchichoneria,HEB,05/07/2022
1943608,Prosciutto Bon 14m 1 kg,$762.00,HEB,Salchichoneria,HEB,05/07/2022
1926256,Pasta Saccottini Queso y Pesto Family Pack 567 gr,$179.00,O SOLE MIO,Salchichoneria,HEB,05/07/2022
1847227,Jamon Holandes 1 kg,$413.00,BERNINA,Salchichoneria,HEB,05/07/2022
1847017,Queso Camembert 1 kg,$447.00,OLD EUROPE,Salchichoneria,HEB,05/07/2022
2612534,Dip de Elote Poblano 220 gr,$89.00,DELICO,Salchichoneria,HEB,05/07/2022
2577928,la Española Aceituna Negra sin Hueso 350 gr,$51.90,LA ESPAÑOLA,Salchichoneria,HEB,05/07/2022
1914253,Lomo Reserva 100 gr,$168.00,CAMPOFRIO,Salchichoneria,HEB,05/07/2022
1847269,Pastrami de Pavo 1 kg,$283.00,TANGAMANGA,Salchichoneria,HEB,05/07/2022
2579524,El Acicate Queso Fresco Cabra Natural 200 gr,$93.50,EL ACICATE,Salchichoneria,HEB,05/07/2022
1963900,Provolone Ahumado Entero 1 kg,$437.00,HEB,Salchichoneria,HEB,05/07/2022
1960240,Prosciutto San Danielle 300 gr,$370.00,PRINCIPE,Salchichoneria,HEB,05/07/2022
1847854,Lomo Canadiense 3 kg,$499.00,BERNINA,Salchichoneria,HEB,05/07/2022
2585708,Pag Queso para Asar Natural Pag Queso para Asar 400 gr,$114.00,PARK AVENUE GOURMET,Salchichoneria,HEB,05/07/2022
2585707,Pag Queso para Asar Guajillo Pag Queso para Asar 400 gr,$114.00,PARK AVENUE GOURMET,Salchichoneria,HEB,05/07/2022
2580793,Queso Parmesano Reggianito Granel 1 kg,$302.00,REGGIANITO,Salchichoneria,HEB,05/07/2022
2245117,Chorizo Ibérico de Bellota 100 gr,$155.00,RAZA PURA,Salchichoneria,HEB,05/07/2022
2243359,Mortadela Natural 1 kg,$443.00,LEVONI,Salchichoneria,HEB,05/07/2022
1843456,Queso Parmesano Regiano Rueda 1 kg,$759.00,ZANETTI,Salchichoneria,HEB,05/07/2022
1647814,Aceitunas Negra Entera con Hueso 350g 350 gr,$55.00,JOLCA,Salchichoneria,HEB,05/07/2022
2601162,Queso Brie 160 gr 200 gr,$83.00,LACLETTE,Salchichoneria,HEB,05/07/2022
1969357,Aceitunas Rellenas de Arandanos 300 gr,$132.00,VEGATORIO,Salchichoneria,HEB,05/07/2022
2464053,Jamon de Pavo 250 gr,$68.50,CORONA,Salchichoneria,HEB,05/07/2022
2247598,Sardaform Pecorino Pepato Monte Acuto 300 gr,$229.00,SARDAFORM,Salchichoneria,HEB,05/07/2022
2245126,Jamón Ibérico de Cebo 100 gr,$189.00,RAZA PURA,Salchichoneria,HEB,05/07/2022
2592730,Garlic And Herbs 184 gr,$156.00,Alouette,Salchichoneria,HEB,05/07/2022
2577926,la Española Aceituna Barril de Cristal con Hueso 835 gr,$99.00,LA ESPAÑOLA,Salchichoneria,HEB,05/07/2022
2245132,Salchichón Ibérico 100 gr,$89.90,RAZA PURA,Salchichoneria,HEB,05/07/2022
2244865,Deli Bag Mezcla Reagal 226 gr,$183.00,SARTORI,Salchichoneria,HEB,05/07/2022
1734499,Aceitunas Rellenas de Queso Azul 345 gr,$111.00,TASSOS,Salchichoneria,HEB,05/07/2022
2605420,Queso Heritage Cheddar 198 gr,$167.00,SARTORI,Salchichoneria,HEB,05/07/2022
2585709,Pag Queso para Asar Chimichurri Pag Queso para a 400 gr,$114.00,PARK AVENUE GOURMET,Salchichoneria,HEB,05/07/2022
2582767,Pierna Navideña 2.5 kg,$577.00,FUD,Salchichoneria,HEB,05/07/2022
1930876,Tapenade de Aceitunas Negras 250 gr,$201.00,AMOR AMOR,Salchichoneria,HEB,05/07/2022
1717921,Aceitunas Manzanilla con Hueso 230 gr,$49.00,JOLCA,Salchichoneria,HEB,05/07/2022
1844347,Queso Queso Gouda Tierno 480 gr,$148.00,LOS PASTORES,Salchichoneria,HEB,05/07/2022
1734469,Aceitunas Negra C/Hueso Vinagre D Vino Tinto y Ac 361 gr,$73.00,TASSOS,Salchichoneria,HEB,05/07/2022
1726471,Aceitunas Rellenas de Almendra en Frasco 300 gr,$88.90,ACIERTO,Salchichoneria,HEB,05/07/2022
2578830,Chorizo Pamplona 1 kg,$442.00,HEB,Salchichoneria,HEB,05/07/2022
2500154,Asiago Pressato Forma Entera 1 kg,$477.00,HEB,Salchichoneria,HEB,05/07/2022
2614088,Queso Cheddar Rebanado 400 gr,$103.00,,Salchichoneria,HEB,05/07/2022
2607995,Queso Meno Cheese Rebanado 300 gr,$74.00,SAN BUENA,Salchichoneria,HEB,05/07/2022
2245120,Salchichón Ibérico de Bellota 100 gr,$155.00,RAZA PURA,Salchichoneria,HEB,05/07/2022
2064754,Iberico Campos Toledo Curado 1 kg,$790.00,NAVAL MORAL,Salchichoneria,HEB,05/07/2022
2064367,Queso de Oveja Campos Toledo 1 kg,$705.00,NAVAL MORAL,Salchichoneria,HEB,05/07/2022
1909909,Aceituna Doy Pack C/Hueso 180 gr,$30.00,YBARRA,Salchichoneria,HEB,05/07/2022
1847638,Jamon Serrano Español S/Cuero 1 kg,"$1,095.00",TANGAMANGA,Salchichoneria,HEB,05/07/2022
2464052,Pechuga de Pavo 250 gr,$82.00,CORONA,Salchichoneria,HEB,05/07/2022
2326915,Wenslwydale With Cramberries Wensleydale With C 1 kg,$614.00,WENSLEYDALE,Salchichoneria,HEB,05/07/2022
1734493,Aceitunas Doble Relleno Ajo y Jalapeño 366 gr,$83.00,TASSOS,Salchichoneria,HEB,05/07/2022
2612763,Pesto de Albahaca Fresca Estilo Genoves 250 gr,$107.00,DELICO,Salchichoneria,HEB,05/07/2022
2067958,Queso Pepper Jack 1 kg,$394.00,Hennings,Salchichoneria,HEB,05/07/2022
2067946,Queso Cheddar Blanco 1 kg,$394.00,Hennings,Salchichoneria,HEB,05/07/2022
1964032,Goceano Pecorino Romano 1 kg,$562.00,GOCEANO,Salchichoneria,HEB,05/07/2022
2599378,Bruschetta de Aceitunas Negras 130 gr,$155.00,LA SELVA,Salchichoneria,HEB,05/07/2022
2599188,Trenza de Quesillo Libre Pastoreo Finas Hierbas 500 gr,$135.00,COITA,Salchichoneria,HEB,05/07/2022
2582766,Pierna Navideña Srf 2.5kg,$764.00,SAN RAFAEL,Salchichoneria,HEB,05/07/2022
2571638,J Pierna Holandes Manzana 1kg J Pierna Holandes 1 kg,$300.00,ZWANENBERG,Salchichoneria,HEB,05/07/2022
2499868,Lomo Ahumado 1 kg,$484.00,BERNINA,Salchichoneria,HEB,05/07/2022
2466177,Etiqueta Negra Jamon en Lata,$289.00,HORMEL,Salchichoneria,HEB,05/07/2022
2373297,Aceituna Gordal Rellena de Jalapeno 300 gr,$132.00,VEGATORO,Salchichoneria,HEB,05/07/2022
1968742,Provolone Dulce Entero 1 kg,$422.00,HEB,Salchichoneria,HEB,05/07/2022
2577664,Neole Queso Misionero Paprika Madurado 350 G 350 gr,$173.00,HOLBES,Salchichoneria,HEB,05/07/2022
2064361,Mahon Rojo Coinga Semicurado 1 kg,$805.00,NAVAL MORAL,Salchichoneria,HEB,05/07/2022
2064352,Queso de Cabra Campos Toledo 1 kg,$790.00,NAVAL MORAL,Salchichoneria,HEB,05/07/2022
1943599,San Dan Porchetta Di Lonza 3.5 kg,$453.00,PRINCIPE,Salchichoneria,HEB,05/07/2022
2612529,Mousse Cilantro Freso 200 gr,$71.00,DELICO,Salchichoneria,HEB,05/07/2022
2577662,Neole Queso Embriago Madurado 350 G 350 gr,$191.00,HOLBES,Salchichoneria,HEB,05/07/2022
2571637,J Pierna Holandes Arandano 1kg J Pierna Holande 1 kg,$300.00,ZWANENBERG,Salchichoneria,HEB,05/07/2022
2615527,Queso Parmesano Reggianito 1 kg,$483.00,SE,Salchichoneria,HEB,05/07/2022
2578835,Heb Queso Semicurado Heb Queso Semicurado 1 kg,$806.00,HEB,Salchichoneria,HEB,05/07/2022
2600356,El Acicate Queso Fresco Cabra Nuez 200 gr,$93.50,EL ACICATE,Salchichoneria,HEB,05/07/2022
2599388,Pasta de Aceitunas 180 gr,$176.00,LA SELVA,Salchichoneria,HEB,05/07/2022
2599375,Aceitunas Verdes con Hueso en Salmuera 310 gr,$155.00,LA SELVA,Salchichoneria,HEB,05/07/2022
2582769,Pierna Navideña Rellena Srf 2.5kg 2.5 kg,$823.00,SAN RAFAEL,Salchichoneria,HEB,05/07/2022
2620569,Concentrado Naranja 7 gr,$4.00,TANG,Bebidas y Botanas,HEB,05/07/2022
1795723,Bebida en Polvo Naranja Endulzado sobre 15 gr,$4.90,TANG,Bebidas y Botanas,HEB,05/07/2022
1628968,Bebida en Polvo Fresa Endulzado 15 gr,$4.90,TANG,Bebidas y Botanas,HEB,05/07/2022
1632856,Bebida en Polvo Horchata Endulzado 15 gr,$4.90,TANG,Bebidas y Botanas,HEB,05/07/2022
1795726,Bebida en Polvo Jamaica Endulzado sobre 15 gr,$4.90,TANG,Bebidas y Botanas,HEB,05/07/2022
1626496,Bebida en Polvo Mango Endulzado 15 gr,$4.90,TANG,Bebidas y Botanas,HEB,05/07/2022
1630651,Refresco Sabor Original 2.5 lt,$39.00,COCA COLA,Bebidas y Botanas,HEB,05/07/2022
1626691,Agua Mineral Natural 600 ml,$15.00,TOPO CHICO,Bebidas y Botanas,HEB,05/07/2022
1626505,Agua Mineral Natural 1.5 lt,$24.00,TOPO CHICO,Bebidas y Botanas,HEB,05/07/2022
1930084,Refresco Sabor sin Azucar 2.5 lt,$36.00,COCA COLA,Bebidas y Botanas,HEB,05/07/2022
2101858,Galleta Oreo Regular 273.6 gr,$33.00,NABISCO,Bebidas y Botanas,HEB,05/07/2022
1932493,Concentrado Limonada 7g 7 gr,$4.00,CLIGHT,Bebidas y Botanas,HEB,05/07/2022
2355946,Galletas Saladitas 504g 504 gr,$56.00,GAMESA,Bebidas y Botanas,HEB,05/07/2022
1653397,Galletas Marias Overwrap 510 gr 3 pz,$45.00,GAMESA,Bebidas y Botanas,HEB,05/07/2022
1628959,Galletas Mamut 240 gr,$40.00,GAMESA,Bebidas y Botanas,HEB,05/07/2022
1633855,Refresco Cola Light 2.5 lt,$32.00,PEPSI,Bebidas y Botanas,HEB,05/07/2022
1637014,Jugo Naranja 1 lt,$26.00,NATURAL ES,Bebidas y Botanas,HEB,05/07/2022
1641394,Refresco Sabor Light sin Cafeina 600 ml,$17.00,COCA COLA,Bebidas y Botanas,HEB,05/07/2022
1638433,Agua Natural 10 lt,$35.00,E PURA,Bebidas y Botanas,HEB,05/07/2022
1795615,Refresco Sabor Light 600 ml,$17.00,COCA COLA,Bebidas y Botanas,HEB,05/07/2022
1646281,Refresco Sabor sin Azucar 600 ml,$17.00,COCA COLA,Bebidas y Botanas,HEB,05/07/2022
1932511,Concentrado Te Limon 7g 7 gr,$4.00,CLIGHT,Bebidas y Botanas,HEB,05/07/2022
2098783,Galleta Chokis 399 gr,$56.50,GAMESA,Bebidas y Botanas,HEB,05/07/2022
1632178,Refresco Sabor Light 2.5 lt,$39.00,COCA COLA,Bebidas y Botanas,HEB,05/07/2022
1932499,Concentrado Naranja 7g 7 gr,$4.00,CLIGHT,Bebidas y Botanas,HEB,05/07/2022
1794955,Refresco Sabor Original 600 ml,$17.00,COCA COLA,Bebidas y Botanas,HEB,05/07/2022
1652764,Refresco Sabor Original 3 lt,$41.00,COCA COLA,Bebidas y Botanas,HEB,05/07/2022
1633651,Refresco Cola Regular 2.5 lt,$34.00,PEPSI,Bebidas y Botanas,HEB,05/07/2022
1792765,Galletas Chocolatines 294 gr,$48.00,GAMESA,Bebidas y Botanas,HEB,05/07/2022
1656334,Refresco Sabor Light 8 Pack 235ml,$77.00,COCA COLA,Bebidas y Botanas,HEB,05/07/2022
1788196,Galletas Marias 170 gr,$15.00,GAMESA,Bebidas y Botanas,HEB,05/07/2022
2320957,Black Refresco Cola sin Azucar Pet 355 ml,$6.00,PEPSI,Bebidas y Botanas,HEB,05/07/2022
1932496,Concentrado Jamaica 7g 7 gr,$4.00,CLIGHT,Bebidas y Botanas,HEB,05/07/2022
1932514,Concentrado Manzana 7g 7 gr,$4.00,CLIGHT,Bebidas y Botanas,HEB,05/07/2022
2236126,Galleta Principe Chocolate 315 gr,$34.50,MARINELA,Bebidas y Botanas,HEB,05/07/2022
1713931,Agua Natural 6 lt,$31.90,BONAFONT,Bebidas y Botanas,HEB,05/07/2022
1635334,Agua Natural 20 lt,$47.00,BONAFONT,Bebidas y Botanas,HEB,05/07/2022
1716769,Jugo de Verduras V8 340 ml,$12.90,CAMPBELLS,Bebidas y Botanas,HEB,05/07/2022
1866706,Refresco Sabor Light 1.25 lt,$20.00,COCA COLA,Bebidas y Botanas,HEB,05/07/2022
1628428,Galletas Crema D/Nieve Surtido 322 gr,$44.00,GAMESA,Bebidas y Botanas,HEB,05/07/2022
1737199,Concentrado en Polvo Te Negro Sabor Limon Light 11 gr,$7.00,ZUKO,Bebidas y Botanas,HEB,05/07/2022
1729171,Jugo Nectar de Mango 200 ml,$8.00,JUMEX,Bebidas y Botanas,HEB,05/07/2022
1723051,Agua Mineral Natural 340 ml,$12.00,TOPO CHICO,Bebidas y Botanas,HEB,05/07/2022
1795429,Gelatina Fresa 125 gr,$4.00,DANY,Bebidas y Botanas,HEB,05/07/2022
1656325,Refresco Sabor Original 8 Pack 235ml,$77.00,COCA COLA,Bebidas y Botanas,HEB,05/07/2022
1795612,Refresco Sabor Light 2 lt,$31.00,COCA COLA,Bebidas y Botanas,HEB,05/07/2022
1698313,Refresco Sabor Original 1.25 lt,$20.00,ECONOMAX,Bebidas y Botanas,HEB,05/07/2022
1901884,Café Soluble Clasico 200 gr,$109.00,NESCAFE,Bebidas y Botanas,HEB,05/07/2022
2260036,Galletas Barritas Fresa 268gr 268 gr,$34.50,MARINELA,Bebidas y Botanas,HEB,05/07/2022
2227057,Mini Bebida con Jugo Manzana 125 ml,$3.00,CIEL,Bebidas y Botanas,HEB,05/07/2022
1732522,Agua Mineral 2 lt,$28.00,PEÑAFIEL,Bebidas y Botanas,HEB,05/07/2022
1750054,Bebida de Almendra Original sin Azucar 946 ml,$52.90,SILK,Bebidas y Botanas,HEB,05/07/2022
1632886,Agua Saborizada Limon 1.5 lt,$16.50,BE LIGHT,Bebidas y Botanas,HEB,05/07/2022
1627357,Galletas Barras de Coco 468 gr,$46.00,GAMESA,Bebidas y Botanas,HEB,05/07/2022
1712287,Jugo de Naranja con Pulpa 1.5 lt,$72.00,HEB,Bebidas y Botanas,HEB,05/07/2022
1656340,Refresco Sabor sin Azucar 8 Pack 235ml,$77.00,COCA COLA,Bebidas y Botanas,HEB,05/07/2022
2617977,Cold Brew Sweet Cream 946 ml,$96.00,CHOBANI,Bebidas y Botanas,HEB,05/07/2022
2617976,Cold Brew Sabor Vainilla 946 ml,$87.00,CHOBANI,Bebidas y Botanas,HEB,05/07/2022
2617975,Cold Brew Pure Black 946 ml,$64.00,CHOBANI,Bebidas y Botanas,HEB,05/07/2022
2617723,Kubitos Original 20 gr,$24.00,FOOD NEWS IS GOOD NEWS,Bebidas y Botanas,HEB,05/07/2022
2617722,Kubitos Naranja con Chile 80 gr,$74.90,FOOD NEWS IS GO,Bebidas y Botanas,HEB,05/07/2022
2617721,Kubitos Acidito 20 gr,$24.00,FOOD NEWS IS GOOD NEWS,Bebidas y Botanas,HEB,05/07/2022
2617720,Krunchix Salsa Negra 35 gr,$20.00,FOOD NEWS IS GO,Bebidas y Botanas,HEB,05/07/2022
2617719,Aritos Chipotle 35 gr,$20.00,FOOD NEWS IS GO,Bebidas y Botanas,HEB,05/07/2022
2617314,Crackers Original 184 G 184 gr,$207.00,MARY'S GONE CRA,Bebidas y Botanas,HEB,05/07/2022
2617313,Crackers Super Seed Everything 156 G 156 gr,$207.00,MARY'S GONE CRA,Bebidas y Botanas,HEB,05/07/2022
2617312,Crackers Real Thin Sal de Mar 142 G 142 gr,$207.00,MARY'S GONE CRA,Bebidas y Botanas,HEB,05/07/2022
2617311,Crackers Real Thin Ajo Romero 142 G 142 gr,$207.00,MARY'S GONE CRA,Bebidas y Botanas,HEB,05/07/2022
2617278,Splenda Cups Vainilla Fr 48pz Splenda Vainilla F 624 ml,$124.00,SPLENDA,Bebidas y Botanas,HEB,05/07/2022
2617260,Petit Chocolate con Leche 45.8gr Kisses Petit Le 24 cj,$37.00,KISSES,Bebidas y Botanas,HEB,05/07/2022
2617259,Chocolate con Leche Corazón Hsy Hearts Porto 123 18 cj,$92.00,HERSHEYS,Bebidas y Botanas,HEB,05/07/2022
2617244,Mms Chocolates con Leche Confitados 120g Chocol 12 cj,$47.00,M&M,Bebidas y Botanas,HEB,05/07/2022
2617243,Cacahuate Cubierto Chocolates con Leche Confitado 12 cj,$47.00,M&M,Bebidas y Botanas,HEB,05/07/2022
2617242,Pa Que Festejes 860gr Pa Que Festejes 860gr 8 cj,$205.00,HERSHEY'S,Bebidas y Botanas,HEB,05/07/2022
2617187,Chocolate para Derretir Dark 200gr Chocolate Par 200 pz,$92.00,BARONIE,Bebidas y Botanas,HEB,05/07/2022
2617186,Chocolate para Derretir 200gr Chocolate para Der 200 pz,$92.00,BARONIE,Bebidas y Botanas,HEB,05/07/2022
2617173,Truffettes de France Cocoa Original 75 gr,$102.00,TORRAS,Bebidas y Botanas,HEB,05/07/2022
2617167,Chocolate Trufas Duc D'O Dark 200g,$174.00,DUCDO,Bebidas y Botanas,HEB,05/07/2022
2617166,Chocolate Duc D'O Cocoa Truffles With Cocoa Nibs 2,$112.00,DUCDO,Bebidas y Botanas,HEB,05/07/2022
2616999,Estuche 4 Piezas Estuche con 4 Pralinas Rocher 51 gr,$46.00,FERRERO ROCHER,Bebidas y Botanas,HEB,05/07/2022
2616996,Cacahuate Confitado con Chocolate 425gr Cacah 1 cj,$81.00,DE LA ROSA,Bebidas y Botanas,HEB,05/07/2022
2616940,Mini Dulcigomas 300 gr Mini Dulcigomas 300 gr 300 cj,$62.00,RICOLINO,Bebidas y Botanas,HEB,05/07/2022
2616815,Snickers Flan Hocolate 200 gr,$15.00,DANETTE,Bebidas y Botanas,HEB,05/07/2022
2616814,Snickers Natilla Chocolate 100 gr,$8.00,DANETTE,Bebidas y Botanas,HEB,05/07/2022
2616810,Te Rojo,$26.00,HCF,Bebidas y Botanas,HEB,05/07/2022
2616809,Te Negro,$26.00,HCF,Bebidas y Botanas,HEB,05/07/2022
2616808,Te Manzana Canela,$26.00,HCF,Bebidas y Botanas,HEB,05/07/2022
2616807,Te Chai,$26.00,HCF,Bebidas y Botanas,HEB,05/07/2022
2616730,Bebida Energizante Beat 473 ml,$16.50,AMPER,Bebidas y Botanas,HEB,05/07/2022
2616395,Trusnack Trusnack Puffs Queso 35 gr,$18.00,TRUSNACK,Bebidas y Botanas,HEB,05/07/2022
2616394,Trusnack Trusnack Puffs Nacho Cheese 35 gr,$18.00,TRUSNACK,Bebidas y Botanas,HEB,05/07/2022
2616393,Trusnack Trusnack Puffs Chile y Limon 35 gr,$18.00,TRUSNACK,Bebidas y Botanas,HEB,05/07/2022
2616389,Sea Salt Tortilla Chips 12-5 Ounce 142 gr,$140.00,SIETE FAMILY FOODS DRY,Bebidas y Botanas,HEB,05/07/2022
2616387,No Salt Tortilla Chips 12-5 Ounce 142 gr,$140.00,SIETE FAMILY FOODS DRY,Bebidas y Botanas,HEB,05/07/2022
2616386,Nacho Tortilla Chips 12-5 Ounce 142 gr,$140.00,SIETE FAMILY FOODS DRY,Bebidas y Botanas,HEB,05/07/2022
2616385,Lime Tortilla Chips 12-5 Ounce 142 gr,$140.00,SIETE FAMILY FOODS DRY,Bebidas y Botanas,HEB,05/07/2022
2616384,Dip Chips 12-5 Ounce 142 gr,$140.00,SIETE FAMILY FOODS DRY,Bebidas y Botanas,HEB,05/07/2022
2616348,Bites de Turron de Chocolate Clasico 120 G Bites 8 cj,$92.00,EL ALMENDRO,Bebidas y Botanas,HEB,05/07/2022
2616344,Truffas de Cocoa C/Naranja,$57.00,LA VIUDA,Bebidas y Botanas,HEB,05/07/2022
2616343,Almendras Rellenas 150 G,$170.00,EL ALMENDRO,Bebidas y Botanas,HEB,05/07/2022
2616330,Carne Seca de Pulpa Negra 40 gr,$58.00,ANTIGUA ARTESANAL,Bebidas y Botanas,HEB,05/07/2022
2616295,Carne Seca Machacado 40 gr,$51.50,EL REYNERO,Bebidas y Botanas,HEB,05/07/2022
2616294,Carne Seca Machacado 90 gr,$111.00,EL REYNERO,Bebidas y Botanas,HEB,05/07/2022
2616061,Gelatina Mango Chamoy 4 pz,$34.00,MI TIENDA,Bebidas y Botanas,HEB,05/07/2022
2616060,Gelatina Fresa Sandia Chamoy 4 pz,$34.00,MI TIENDA,Bebidas y Botanas,HEB,05/07/2022
2615723,Gomitas Mix de Frutas 142gr Gomitas Mix de Fruta 142 gr,$72.00,WELCHS,Bebidas y Botanas,HEB,05/07/2022
2615721,Gomitas Sabor Frutal 142gr Gomitas Sabores Fruta 142 gr,$72.00,WELCHS,Bebidas y Botanas,HEB,05/07/2022
2615719,Caramelos Big Chewy Sour Caramelos Big Chewy Sou 120 gr,$61.00,NERDS,Bebidas y Botanas,HEB,05/07/2022
2615718,Gomitas Swedish Fish Sabor Crush Frutal Gomitas 141 gr,$67.00,FISH,Bebidas y Botanas,HEB,05/07/2022
2615717,Gomitas Mini Swedish Fish Sabor Tropical 99gr Go 99 gr,$50.50,FISH,Bebidas y Botanas,HEB,05/07/2022
2615716,Swedich Fish Sabor Tropical 141gr Gomitas Swedis 141 gr,$67.00,FISH,Bebidas y Botanas,HEB,05/07/2022
2615715,Gomitas Manzana/Sandia Bites Soft Gomitas Suaves 226 gr,$143.00,JOLLY RANCHER,Bebidas y Botanas,HEB,05/07/2022
1631155,Jugo Unico Fresco Naranja con Pulpa 1 lt,$30.00,JUMEX,Bebidas y Botanas,HEB,05/07/2022
1692361,Botana Fritos Sabor Chile y Limón 170 gr,$30.90,SABRITAS,Bebidas y Botanas,HEB,05/07/2022
1911679,Refresco Sabor Original Vidrio 235 ml,$10.00,COCA COLA,Bebidas y Botanas,HEB,05/07/2022
1729168,Galleta Chips Ahoy Regular 266 gr,$33.90,NABISCO,Bebidas y Botanas,HEB,05/07/2022
1825951,"Chocolate Macizo Turín sin Azúcar, 18 G 18 gr",$19.00,TURIN,Bebidas y Botanas,HEB,05/07/2022
1785535,Maiz Palomero 500 gr,$24.00,VERDE VALLE,Bebidas y Botanas,HEB,05/07/2022
1796233,Nectar Mango 200 ml,$6.00,DEL VALLE,Bebidas y Botanas,HEB,05/07/2022
1796638,Soya Manzana 200 ml,$8.00,ADES,Bebidas y Botanas,HEB,05/07/2022
1730581,Refresco Sabor Light 4 Pack 600ml,$65.00,COCA COLA,Bebidas y Botanas,HEB,05/07/2022
1796227,Nectar Clarificado Manzana 200 ml,$6.00,DEL VALLE,Bebidas y Botanas,HEB,05/07/2022
2548698,Jugo de Naranja Natural 1 lt,$66.90,HEB FRESH,Bebidas y Botanas,HEB,05/07/2022
1702078,Refresco Sabor Original 1.75 lt,$25.50,ECONOMAX,Bebidas y Botanas,HEB,05/07/2022
1794235,Sustituto de Crema para Cafe Polvo Original 400 gr,$65.00,COFFEEMATE,Bebidas y Botanas,HEB,05/07/2022
1633654,Refresco Manzana 2.5 lt,$33.00,MANZANITA SOL,Bebidas y Botanas,HEB,05/07/2022
1796740,Agua Purificada 20 lt,$45.00,CIEL,Bebidas y Botanas,HEB,05/07/2022
1633777,Refresco Sabor Original 2 Pack 2lt,$57.00,COCA COLA,Bebidas y Botanas,HEB,05/07/2022
1657447,Bebida en Polvo Uva Endulzado sobre 15 gr,$4.90,TANG,Bebidas y Botanas,HEB,05/07/2022
1709479,Refresco Cola Light 400 ml,$9.00,PEPSI,Bebidas y Botanas,HEB,05/07/2022
1636579,Refresco Sabor Light 2 Pack 2lt,$57.00,COCA COLA,Bebidas y Botanas,HEB,05/07/2022
1731361,Jugo Nectar de Manzana Amarilla 200 ml,$8.00,JUMEX,Bebidas y Botanas,HEB,05/07/2022
1932508,Concentrado Horchata 7g 7 gr,$4.00,CLIGHT,Bebidas y Botanas,HEB,05/07/2022
1795423,Gelatina Limon 125 gr,$4.00,DANY,Bebidas y Botanas,HEB,05/07/2022
1765348,Electrolit Sabor Uva 625 ml,$22.00,PISA,Bebidas y Botanas,HEB,05/07/2022
1779928,Galleta Hony Bran 297 gr,$32.90,NABISCO,Bebidas y Botanas,HEB,05/07/2022
1694626,Botana Rancheritos 225 gr,$46.00,SABRITAS,Bebidas y Botanas,HEB,05/07/2022
1752220,Te Helado Limon 485 ml,$29.90,NATURES FACTORY,Bebidas y Botanas,HEB,05/07/2022
1705408,Agua Saborizada Manzana 1.5 lt,$16.50,BE LIGHT,Bebidas y Botanas,HEB,05/07/2022
1723006,Botana Papas Sabor Sal Original 160 gr,$46.00,SABRITAS,Bebidas y Botanas,HEB,05/07/2022
1881151,Mini Bebida con Jugo Uva 125 ml,$3.00,CIEL,Bebidas y Botanas,HEB,05/07/2022
1795438,Gelatina Piña 125 gr,$4.00,DANY,Bebidas y Botanas,HEB,05/07/2022
1628431,Galletas Crema D/Nieve Vainilla 322 gr,$44.00,GAMESA,Bebidas y Botanas,HEB,05/07/2022
1701673,Thin Papas Adobadas 312 gr,$62.00,HEB,Bebidas y Botanas,HEB,05/07/2022
